invoeden_EURMWh,afnemen_EURMWh,imbalance_demand,imbalance_supply
250.0,250.0,0,-41583
67.85,67.85,0,-35677
94.26,94.26,0,-70218
54.29,54.29,0,-32743
54.02,54.02,0,-41670
69.03,69.03,0,-55078
49.02,49.02,0,-40671
64.12,64.12,0,-53811
90.14,90.14,0,-74283
69.0,69.0,0,-63947
65.19,65.19,0,-57484
99.13,99.13,0,-70910
75.73,75.73,0,-67239
54.02,54.02,0,-34117
50.19,50.19,0,-40720
58.25,58.25,0,-42048
64.74,64.74,0,-31431
39.78,39.78,0,-16807
26.08,26.08,40193,0
23.06,23.06,42038,0
27.05,27.05,34348,0
34.4,34.4,16364,0
21.29,21.29,44684,0
17.03,17.03,15316,0
20.47,20.47,34994,0
28.92,28.92,25158,0
29.64,29.64,19091,0
37.69,37.69,0,-7274
50.19,50.19,0,-20930
50.19,50.19,0,-27567
65.19,65.19,0,-47027
34.4,75.68,0,-10881
33.86,98.07,0,-49598
50.19,50.19,0,-42053
50.19,50.19,0,-21380
-11.07,40.16,41725,0
28.52,28.52,31644,0
31.05,31.05,32478,0
39.35,39.35,0,-4380
138.02,138.02,0,-50317
39.82,39.82,0,-24206
42.02,42.02,0,-16226
40.8,40.8,0,-2001
50.19,50.19,0,-49037
50.19,50.19,0,-37747
38.02,38.02,0,-27133
50.19,50.19,0,-53863
71.66,71.66,0,-39726
137.02,137.02,0,-124944
15.93,15.93,0,-10192
10.61,38.05,3865,0
38.02,38.02,0,-2565
27.81,35.28,14783,0
21.74,21.74,50307,0
27.05,27.05,55582,0
19.59,50.19,3708,0
34.7,50.19,0,-9538
31.21,31.21,7838,0
31.05,31.05,12592,0
35.33,35.33,6449,0
37.05,37.05,0,-15201
35.51,35.51,0,-2565
35.55,35.55,0,-15967
22.31,36.74,6315,0
65.19,65.19,0,-55539
50.19,50.19,0,-43161
41.1,41.1,0,-21032
50.19,50.19,0,-19671
53.62,53.62,0,-15197
37.32,37.32,0,-11243
17.44,40.85,0,-34461
29.51,35.44,46913,0
35.47,35.47,14555,0
30.31,30.31,29204,0
27.54,27.54,30525,0
-20.98,37.2,40375,0
27.54,41.18,30611,0
24.5,24.5,32178,0
31.54,31.54,29126,0
27.54,27.54,51214,0
31.54,31.54,32378,0
35.46,35.46,14326,0
35.54,35.54,36897,0
43.05,43.05,0,-29818
35.03,35.03,0,-11472
65.28,65.28,0,-41713
34.72,34.72,42026,0
9.84,9.84,0,-5664
27.03,27.03,25891,0
31.03,35.05,7557,0
65.28,65.28,0,-53090
31.03,31.03,30260,0
31.03,31.03,21083,0
32.9,32.9,10862,0
50.28,50.28,0,-21570
51.15,51.15,0,-31348
62.29,62.29,0,-51794
51.15,51.15,0,-49448
51.15,51.15,0,-54978
141.12,141.12,0,-104077
195.71,195.71,0,-38122
57.74,57.74,0,-31350
57.74,57.74,0,-52139
141.12,141.12,0,-114468
245.06,245.06,0,-40262
35.15,35.15,0,-2445
35.88,35.88,34445,0
44.99,44.99,0,-13343
38.0,38.0,0,-3895
34.56,34.56,9148,0
35.86,35.86,34763,0
50.28,50.28,0,-43145
44.99,44.99,0,-9679
34.56,34.56,23077,0
35.86,35.86,29191,0
35.84,35.84,24264,0
34.87,34.87,61147,0
32.94,32.94,48917,0
33.29,33.29,34076,0
33.31,33.31,42450,0
34.95,34.95,28653,0
34.95,34.95,8767,0
34.56,34.56,0,-7938
34.95,34.95,18631,0
37.75,37.75,0,-6209
38.77,38.77,0,-15752
50.28,50.28,0,-60128
44.99,44.99,0,-1800
65.28,65.28,0,-48196
64.38,64.38,0,-49828
47.32,47.32,0,-8107
22.56,34.97,42872,0
32.78,32.78,39719,0
34.97,34.97,33814,0
44.99,44.99,0,-25111
65.28,65.28,0,-29817
54.09,54.09,0,-39769
44.99,44.99,0,-34256
115.28,115.28,0,-40659
142.12,142.12,0,-163586
450.0,450.0,0,-84934
46.32,46.32,0,-46150
51.09,51.09,0,-38141
34.74,34.74,0,-45886
40.33,40.33,0,-28092
34.56,34.56,13670,0
32.71,32.71,37391,0
31.78,31.78,14167,0
31.78,31.78,29293,0
34.76,39.22,2012,0
29.85,29.85,47803,0
9.49,65.28,6878,0
60.36,60.36,0,-23172
33.12,33.12,4303,0
25.22,25.22,17162,0
17.68,34.56,36576,0
37.05,37.05,0,-28525
34.56,34.56,0,-30704
34.56,34.56,0,-13175
47.63,47.63,0,-40459
35.39,35.39,0,-12916
34.02,34.02,0,-4990
17.35,34.02,0,-4220
26.56,26.56,52632,0
34.69,34.69,46507,0
34.36,34.36,31721,0
34.35,34.35,0,-3594
17.35,17.35,28590,0
34.56,34.56,0,-8797
17.35,34.05,15077,0
28.83,28.83,4231,0
26.56,26.56,88518,0
36.63,36.63,6668,0
50.28,50.28,0,-44182
50.28,50.28,0,-56800
32.76,32.76,51374,0
50.28,50.28,0,-35883
55.87,55.87,0,-59165
59.22,59.22,0,-44295
32.66,32.66,32803,0
34.76,34.76,9224,0
64.92,64.92,0,-40715
44.68,44.68,0,-18444
27.43,27.43,53380,0
34.92,34.92,27517,0
34.92,34.92,28885,0
34.45,34.45,0,-1532
34.45,34.45,60580,0
34.45,34.45,50674,0
33.73,33.73,57031,0
31.48,31.48,49846,0
117.81,117.81,0,-80009
124.81,124.81,0,-40350
32.98,32.98,882,0
34.46,34.46,18505,0
64.92,64.92,0,-87771
34.08,34.08,0,-76706
34.17,34.17,0,-41335
34.3,34.3,0,-2900
34.27,34.27,0,-18036
30.46,30.46,8405,0
33.6,33.6,46384,0
30.46,30.46,53784,0
34.22,34.22,734,0
14.08,14.08,65155,0
13.75,13.75,82710,0
18.75,18.75,86371,0
25.72,49.92,0,-17034
34.66,34.66,20275,0
30.46,30.46,28821,0
17.21,34.46,13065,0
97.44,97.44,0,-75190
49.92,49.92,0,-31739
38.34,38.34,0,-27648
44.68,44.68,0,-54528
64.92,64.92,0,-61561
54.79,54.79,0,-61163
84.71,84.71,0,-67131
50.37,50.37,0,-53264
44.68,44.68,61567,0
33.63,33.63,34418,0
39.03,39.03,2044,0
49.92,49.92,0,-39955
33.73,33.73,21440,0
49.25,49.25,0,-24055
44.68,44.68,0,-37466
39.01,39.01,0,-8712
17.66,39.01,7158,0
32.98,32.98,11963,0
34.71,34.71,13712,0
41.22,41.22,0,-12708
82.48,82.48,0,-43050
44.68,44.68,0,-34725
42.23,42.23,0,-14896
45.7,45.7,0,-27022
83.02,83.02,0,-66809
44.39,44.39,0,-18161
34.94,34.94,7145,0
34.46,34.46,17778,0
64.92,64.92,0,-63871
42.02,42.02,0,-11591
32.28,32.28,15514,0
35.41,35.41,15325,0
34.08,34.08,13809,0
34.74,34.74,20426,0
34.78,34.78,37360,0
34.21,34.21,55268,0
31.77,135.02,0,-68322
26.46,26.46,2657,0
14.92,14.92,15733,0
23.4,23.4,21730,0
22.12,22.12,80758,0
30.12,30.12,20261,0
34.35,34.35,0,-13852
44.66,44.66,0,-28391
16.92,16.92,30064,0
30.12,30.12,27000,0
28.69,28.69,37440,0
26.12,26.12,35311,0
29.84,29.84,19516,0
34.35,34.35,0,-6050
46.39,46.39,0,-30983
49.92,49.92,0,-23107
32.63,32.63,23536,0
34.05,34.05,0,-2321
64.92,64.92,0,-50432
91.99,91.99,0,-73811
49.92,49.92,0,-20524
64.92,64.92,0,-56184
49.92,49.92,0,-50203
59.45,59.45,0,-53606
32.63,32.63,62032,0
33.97,33.97,25909,0
33.95,33.95,22230,0
33.91,33.91,27898,0
30.2,30.2,148610,0
33.27,33.27,103277,0
30.2,30.2,55041,0
30.2,30.2,21639,0
12.54,12.54,184213,0
-62.42,-62.42,64655,0
30.43,30.43,53102,0
32.24,32.24,40183,0
30.43,30.43,102133,0
-66.82,-66.82,69975,0
30.43,30.43,38388,0
33.54,33.54,45927,0
33.27,33.27,0,-31438
33.17,33.17,304,0
26.43,26.43,44863,0
30.43,30.43,20687,0
57.98,57.98,0,-75978
49.29,49.29,0,-59710
34.43,34.43,0,-23840
36.16,36.16,0,-10914
65.22,65.22,0,-60412
44.92,44.92,0,-26624
60.03,60.03,0,-46256
41.39,41.39,0,-28019
44.92,44.92,0,-11216
32.26,44.92,560,0
32.26,32.26,33008,0
32.2,32.2,16227,0
31.39,51.26,0,-5225
54.41,54.41,0,-44425
44.52,44.52,0,-37101
43.4,43.4,0,-30491
148.04,148.04,0,-126639
54.46,54.46,0,-62913
50.22,50.22,0,-67219
50.22,50.22,0,-54189
45.16,45.16,0,-34719
44.92,44.92,0,-31165
43.56,43.56,0,-19914
44.92,44.92,0,-41894
35.25,35.25,0,-16895
35.3,35.3,0,-19185
44.92,44.92,0,-34287
35.45,35.45,0,-6644
35.94,35.94,0,-20187
34.43,34.43,0,-5898
34.43,34.43,2451,0
38.8,38.8,9522,0
44.92,44.92,0,-28775
41.58,41.58,0,-19684
39.1,39.1,0,-8829
50.22,50.22,0,-35831
65.22,65.22,0,-69604
55.73,55.73,0,-44702
48.99,48.99,0,-32245
44.92,44.92,0,-42593
67.12,67.12,0,-54549
50.22,50.22,0,-36194
35.63,35.63,0,-16648
39.4,39.4,0,-33717
34.43,34.43,0,-2674
35.52,35.52,0,-5791
33.68,33.68,1796,0
30.43,30.43,5822,0
30.43,30.43,12437,0
32.86,32.86,0,-12311
31.87,31.87,3342,0
32.31,32.31,28158,0
138.12,138.12,0,-100584
50.22,50.22,0,-59695
48.18,48.18,0,-23595
35.14,35.14,0,-17149
42.7,42.7,0,-31499
37.45,37.45,0,-27486
38.68,38.68,0,-30579
42.59,42.59,0,-40503
34.31,34.31,0,-9051
33.63,33.63,0,-11866
29.63,34.34,0,-3152
25.63,25.63,8396,0
29.63,29.63,0,-382
34.23,34.23,0,-12815
14.82,32.67,0,-7144
43.43,43.43,0,-24079
34.26,34.26,0,-11321
34.23,34.23,0,-15025
29.63,32.66,0,-10398
45.86,45.86,0,-34024
65.22,65.22,0,-39447
114.02,114.02,0,-100212
65.22,65.22,0,-94661
62.67,62.67,0,-85406
148.46,148.46,0,-146153
160.78,160.78,0,-129948
138.02,138.02,0,-118164
142.78,142.78,0,-107963
138.02,138.02,0,-109147
138.02,138.02,0,-113694
138.02,138.02,0,-86276
22.78,177.18,0,-2163
29.56,64.58,0,-42490
175.02,175.02,0,-57810
21.56,21.56,16478,0
16.64,33.56,0,-9358
126.02,126.02,0,-69276
-3.67,-3.67,36915,0
-7.85,-7.85,10526,0
13.35,13.35,40626,0
117.02,117.02,0,-50203
21.56,21.56,33642,0
19.54,19.54,50659,0
21.56,21.56,54107,0
19.14,19.14,52008,0
13.58,13.58,64321,0
-137.23,-137.23,102915,0
-66.52,-66.52,95130,0
-53.48,-53.48,114339,0
-19.8,-19.8,88089,0
-108.63,-108.63,108307,0
-22.39,-22.39,81654,0
18.16,18.16,61282,0
-48.54,-48.54,55498,0
-140.18,-140.18,25705,0
-30.54,-30.54,38671,0
25.56,25.56,82890,0
1.22,1.22,100852,0
-16.03,-16.03,100643,0
-129.76,-129.76,132562,0
10.66,10.66,229630,0
21.56,21.56,212532,0
21.56,21.56,198645,0
25.56,25.56,172032,0
31.49,31.49,166958,0
32.11,32.11,161123,0
33.63,33.63,120201,0
33.59,33.59,129944,0
16.69,16.69,124026,0
33.47,33.47,88989,0
33.42,33.42,47388,0
33.56,33.56,0,-5231
33.56,33.56,62676,0
36.84,36.84,11514,0
43.98,43.98,0,-27683
104.46,104.46,0,-68784
85.67,85.67,0,-43687
33.38,41.62,0,-10467
49.58,49.58,0,-24367
70.26,70.26,0,-42975
139.02,139.02,0,-117067
139.02,139.02,0,-115411
89.02,89.02,0,-79887
64.58,64.58,0,-68480
60.02,60.02,0,-56114
49.58,49.58,0,-42706
42.35,42.35,0,-21623
47.27,47.27,0,-12247
43.66,43.66,0,-32199
43.98,43.98,0,-24693
29.56,29.56,8691,0
29.56,34.02,13564,0
49.75,49.75,0,-46250
35.21,35.21,638,0
33.65,33.65,36183,0
29.56,29.56,73807,0
13.58,13.58,51189,0
23.88,23.88,35595,0
22.03,22.03,63294,0
13.78,13.78,44731,0
35.24,35.24,0,-7480
34.19,34.19,21571,0
28.78,28.78,20159,0
28.78,28.78,15091,0
34.16,34.16,11898,0
34.17,34.17,13080,0
37.87,37.87,0,-2594
39.29,39.29,0,-4280
39.03,39.03,0,-7409
39.29,39.29,0,-11268
39.29,39.29,0,-6012
39.29,39.29,0,-27701
44.16,44.16,0,-34527
39.29,39.29,0,-11081
35.3,35.3,0,-4754
34.76,34.76,3045,0
34.22,38.55,0,-13365
39.29,39.29,0,-11913
45.58,45.58,0,-21985
39.29,39.29,0,-28421
48.78,48.78,0,-20008
47.1,47.1,0,-20318
65.79,65.79,0,-53641
33.48,33.48,15582,0
25.83,25.83,48809,0
32.63,41.34,0,-13681
33.23,39.34,0,-10222
39.34,39.34,0,-30505
31.13,31.13,44362,0
32.57,32.57,24128,0
30.87,64.58,0,-20261
71.42,71.42,0,-39539
45.58,45.58,0,-36096
45.58,45.58,0,-28593
34.86,34.86,0,-3440
34.89,34.89,21812,0
6.07,6.07,46519,0
2.22,2.22,45594,0
-70.04,-70.04,88885,0
-60.66,-60.66,60644,0
35.9,35.9,0,-32374
30.66,33.65,3847,0
29.07,29.07,17864,0
29.78,35.9,16374,0
64.58,64.58,0,-56272
45.58,45.58,0,-42902
64.58,64.58,0,-41921
45.58,45.58,0,-43769
21.07,21.07,29439,0
37.77,37.77,0,-9514
49.58,49.58,0,-36084
30.13,64.58,0,-11959
37.77,37.77,0,-12351
37.77,37.77,0,-21215
33.56,33.56,874,0
30.23,30.23,0,-7530
29.07,29.07,22243,0
30.35,30.35,0,-19081
29.78,29.78,18200,0
29.78,29.78,0,-6597
15.82,15.82,44183,0
25.74,25.74,6812,0
33.57,33.57,0,-4494
33.57,33.57,0,-58642
-134.76,-134.76,138633,0
7.81,7.81,78821,0
27.64,27.64,54519,0
29.78,29.78,0,-2400
29.78,29.78,37728,0
32.63,39.34,0,-2278
39.34,39.34,0,-10729
39.34,39.34,0,-8921
26.62,34.24,13473,0
24.09,24.09,32220,0
29.23,29.23,26468,0
29.07,53.12,0,-29718
32.63,39.34,7813,0
45.58,45.58,0,-26805
39.34,39.34,0,-26003
49.71,49.71,0,-37894
114.58,114.58,0,-47338
21.07,21.07,20395,0
22.29,39.34,11,0
29.78,29.78,20811,0
31.6,64.58,0,-17741
25.07,25.07,21624,0
22.53,22.53,34335,0
21.07,21.07,37321,0
30.93,133.12,0,-66020
45.58,45.58,0,-9292
29.07,29.07,15161,0
29.78,29.78,24599,0
33.1,114.58,0,-81865
45.58,45.58,0,-35895
33.67,33.67,0,-27438
33.74,33.74,0,-18554
44.46,44.46,0,-21458
34.32,34.32,0,-10567
32.86,32.86,2051,0
17.52,17.52,0,-11402
33.93,33.93,7843,0
32.82,32.82,0,-4888
32.84,32.84,0,-4718
35.02,35.02,0,-8909
31.83,33.91,16709,0
33.74,33.74,0,-12245
34.5,34.5,0,-19770
17.51,17.51,0,-18339
32.83,32.83,0,-13519
32.84,32.84,0,-3242
33.74,33.74,0,-20645
32.84,32.84,0,-14562
33.57,33.57,20163,0
34.59,34.59,0,-2270
34.49,34.49,0,-7008
45.59,45.59,0,-31391
32.15,32.15,0,-19219
32.17,32.17,6777,0
44.46,44.46,0,-35693
44.46,44.46,0,-24231
30.29,30.29,59720,0
35.02,35.02,0,-7886
33.35,33.35,0,-2894
64.58,64.58,0,-55209
29.97,33.66,130117,0
33.66,33.66,89786,0
33.6,33.6,34043,0
33.56,33.56,4091,0
33.76,33.76,40150,0
28.59,28.59,37387,0
28.37,28.37,30229,0
27.71,27.71,33941,0
28.19,28.19,6832,0
24.68,24.68,76879,0
-42.92,-42.92,81523,0
13.73,13.73,83416,0
38.37,38.37,0,-55963
22.68,22.68,29331,0
24.18,24.18,45726,0
21.7,21.7,75977,0
28.13,28.13,23932,0
26.24,26.24,135533,0
13.67,13.67,164815,0
17.03,17.03,182674,0
24.68,24.68,99775,0
-61.69,-61.69,113446,0
14.9,14.9,109649,0
17.17,17.17,135514,0
24.68,24.68,47268,0
33.3,33.3,61259,0
33.3,33.3,51095,0
33.47,33.47,17198,0
37.22,37.22,0,-19376
37.22,37.22,0,-30075
33.3,33.3,0,-42720
33.3,33.3,0,-57985
-49.5,-49.5,79595,0
28.99,28.99,18088,0
32.03,32.03,16626,0
28.68,28.68,0,-3682
-150.03,-150.03,141207,0
23.12,23.12,37655,0
26.99,26.99,36098,0
17.27,33.54,10443,0
-150.03,-150.03,26977,0
31.04,31.04,0,-171
30.8,33.71,13847,0
33.08,33.08,16623,0
33.65,33.65,0,-10534
30.29,30.29,25106,0
32.5,32.5,7677,0
37.31,37.31,0,-19059
42.17,42.17,0,-28370
45.58,45.58,0,-45292
43.52,43.52,0,-27323
46.69,46.69,0,-9104
37.74,37.74,0,-49581
33.36,33.36,0,-20481
32.5,32.5,0,-10471
32.49,32.49,1377,0
33.1,35.05,0,-46464
32.41,34.39,0,-9287
31.26,31.26,27384,0
28.68,28.68,47107,0
31.03,33.06,0,-47013
33.11,33.11,0,-15148
32.44,32.44,33361,0
27.99,27.99,71047,0
32.01,64.58,0,-89858
40.13,40.13,0,-24992
32.94,32.94,0,-7978
29.98,29.98,24547,0
25.13,39.72,0,-32135
39.72,39.72,0,-25326
34.95,34.95,0,-19308
32.47,32.47,0,-29710
-10.72,36.2,78134,0
17.5,17.5,20229,0
31.42,31.42,24316,0
29.13,29.13,44066,0
43.16,43.16,32656,0
45.58,45.58,3653,0
28.99,28.99,59715,0
29.13,29.13,63761,0
28.02,28.02,47928,0
34.03,34.03,64872,0
30.88,30.88,67348,0
25.13,25.13,57236,0
30.78,30.78,50145,0
17.5,17.5,35423,0
33.07,33.07,22968,0
33.08,33.08,23905,0
34.08,34.08,7571,0
35.66,35.66,6446,0
39.72,39.72,0,-21541
41.18,41.18,0,-26146
48.16,48.16,0,-47914
31.23,39.39,9789,0
33.0,38.02,0,-14961
32.48,39.39,0,-52231
-6.4,-6.4,100999,0
25.03,25.03,55602,0
38.0,38.0,0,-7676
35.47,35.47,0,-74756
34.51,34.51,10357,0
31.84,31.84,2438,0
34.0,34.0,0,-20812
35.48,35.48,0,-56146
40.47,40.47,0,-53170
39.39,39.39,0,-67494
45.16,45.16,0,-41082
39.39,39.39,0,-37618
114.16,114.16,0,-86089
40.04,40.04,0,-46872
41.45,41.45,0,-40850
53.83,53.83,0,-48233
35.19,35.19,0,-57230
37.44,37.44,0,-78246
39.39,39.39,0,-77696
39.39,39.39,0,-90241
49.16,49.16,0,-110562
40.0,40.0,0,-66243
33.97,33.97,0,-24295
33.97,33.97,0,-24155
31.23,31.23,36850,0
34.04,34.04,18780,0
34.04,34.04,10154,0
31.23,31.23,17109,0
37.8,37.8,0,-42793
37.9,37.9,0,-6525
34.02,34.02,10690,0
32.31,32.31,12635,0
32.99,32.99,0,-17232
32.98,32.98,0,-13899
17.5,17.5,0,-59818
45.16,45.16,0,-115738
17.5,17.5,0,-55317
17.5,17.5,0,-54647
45.16,45.16,0,-69875
92.12,92.12,0,-94093
32.76,32.76,0,-17048
42.0,42.0,0,-41245
43.25,43.25,0,-44950
43.06,43.06,0,-30766
39.39,39.39,0,-61051
34.44,34.44,0,-25771
39.39,39.39,0,-22309
49.16,49.16,0,-41696
45.16,45.16,0,-19168
48.34,48.34,0,-25330
34.61,34.61,594,0
34.61,34.61,0,-2162
38.9,38.9,0,-50872
33.69,33.69,0,-12472
26.52,26.52,25473,0
26.52,26.52,26370,0
34.0,38.41,0,-9885
34.17,34.17,23379,0
30.51,30.51,42716,0
26.52,26.52,44676,0
45.16,45.16,0,-76997
38.9,38.9,0,-26239
34.11,34.11,0,-14422
33.2,33.2,13861,0
34.0,42.92,0,-65488
33.12,33.12,0,-31650
33.0,33.0,0,-10528
26.52,26.52,17117,0
21.24,41.59,0,-5732
45.16,45.16,0,-29462
21.81,21.81,0,-9160
29.86,29.86,0,-13131
40.15,40.15,0,-5086
38.96,38.96,0,-37401
36.41,36.41,0,-30437
31.59,31.59,0,-32555
21.8,36.1,6622,0
38.96,38.96,0,-19063
37.23,37.23,0,-15375
29.84,32.8,0,-9531
29.8,29.8,42945,0
29.24,29.24,31790,0
26.64,26.64,35170,0
29.24,29.24,40415,0
30.35,30.35,0,-6093
31.49,31.49,5919,0
31.47,31.47,0,-8103
32.54,32.54,0,-15197
32.12,32.12,0,-62646
53.19,53.19,0,-46860
38.96,38.96,0,-18861
36.8,36.8,0,-11740
31.72,31.72,10530,0
32.03,37.68,0,-18154
48.31,48.31,0,-37638
29.0,63.31,0,-52855
-140.49,-140.49,119892,0
20.54,20.54,55274,0
24.54,24.54,26415,0
24.54,33.28,0,-2486
22.43,22.43,40569,0
24.54,24.54,28963,0
30.33,30.33,2976,0
33.9,33.9,0,-15715
55.76,55.76,0,-47267
37.39,37.39,0,-31159
36.54,36.54,0,-19300
29.0,34.61,9638,0
32.54,32.54,0,-44678
32.63,32.63,0,-40509
32.64,32.64,0,-30097
32.64,32.64,0,-64109
47.58,47.58,0,-31314
73.76,73.76,0,-38148
31.3,36.54,0,-17597
42.25,42.25,0,-40373
34.15,34.15,0,-12671
40.65,40.65,0,-43159
40.15,40.15,0,-29198
36.4,36.4,0,-27618
40.15,40.15,21541,0
38.56,38.56,24299,0
35.36,35.36,33461,0
36.54,36.54,17223,0
29.0,36.54,57669,0
24.54,24.54,70069,0
32.65,32.65,46675,0
38.87,38.87,41188,0
32.02,32.02,0,-28562
31.25,31.25,0,-10240
36.54,36.54,0,-49540
41.57,41.57,0,-62712
32.61,32.61,0,-60470
32.01,32.01,0,-69235
142.02,142.02,0,-95463
142.02,142.02,0,-92417
33.23,33.23,0,-11042
48.31,48.31,0,-87093
146.02,146.02,0,-87843
63.31,63.31,0,-68019
21.85,21.85,4677,0
33.43,33.43,0,-2586
38.15,38.15,9535,0
43.52,43.52,0,-31035
38.06,38.06,0,-12968
52.17,52.17,0,-47262
48.31,48.31,0,-43687
33.75,33.75,0,-42006
146.02,146.02,0,-88107
38.15,38.15,0,-53528
33.42,33.42,0,-19899
33.47,33.47,0,-9267
146.02,146.02,0,-89007
41.91,41.91,0,-33323
38.15,38.15,0,-24218
32.02,32.02,13338,0
38.15,38.15,0,-90351
33.19,33.19,0,-32600
32.18,32.18,0,-5075
32.31,32.31,35908,0
33.08,48.31,0,-59355
38.15,38.15,0,-12472
34.09,34.09,7201,0
28.31,28.31,32714,0
28.54,35.97,0,-2896
28.78,28.78,16070,0
26.92,26.92,16555,0
28.54,28.54,14006,0
20.54,35.97,17720,0
31.22,31.22,30878,0
34.3,34.3,13036,0
33.17,33.17,12408,0
33.15,33.15,26073,0
33.16,33.16,15608,0
31.99,31.99,23063,0
29.76,29.76,15984,0
34.3,34.3,17515,0
33.16,33.16,26679,0
31.99,31.99,27347,0
31.29,31.29,48006,0
31.99,34.62,0,-23515
32.12,32.12,21092,0
32.11,32.11,16081,0
33.94,33.94,10206,0
34.62,34.62,0,-34266
33.21,33.21,0,-4537
34.32,34.32,0,-17642
39.26,39.26,0,-35124
31.37,31.37,86134,0
33.54,33.54,20748,0
38.53,38.53,0,-3607
63.83,63.83,0,-58301
35.44,35.44,63958,0
35.44,35.44,0,-4621
34.8,34.8,0,-38940
73.12,73.12,0,-110737
113.83,113.83,0,-79137
47.8,47.8,0,-76106
44.83,44.83,0,-120688
44.57,44.57,0,-127773
142.12,142.12,0,-129445
146.12,146.12,0,-97648
33.73,33.73,0,-89940
34.97,34.97,0,-84349
146.12,146.12,0,-209143
48.94,48.94,0,-123608
33.56,33.56,0,-70584
33.56,33.56,5252,0
32.79,32.79,0,-72164
33.86,33.86,0,-14900
15.16,15.16,43063,0
17.61,17.61,48896,0
36.79,36.79,14827,0
28.79,28.79,18297,0
28.79,28.79,39372,0
11.53,11.53,62368,0
34.15,34.15,15845,0
28.98,28.98,12896,0
34.59,34.59,6948,0
28.79,28.79,10416,0
34.99,34.99,19489,0
33.45,33.45,9532,0
33.45,33.45,10011,0
32.65,32.65,0,-4093
33.45,33.45,8196,0
33.46,33.46,10569,0
36.79,36.79,0,-24455
36.79,36.79,0,-45907
24.79,24.79,29942,0
24.37,33.55,10808,0
32.79,32.79,0,-22017
36.79,36.79,0,-66733
33.68,33.68,0,-4612
48.83,48.83,0,-57450
59.04,59.04,0,-83717
146.12,146.12,0,-69034
29.76,29.76,0,-3416
33.75,33.75,0,-16373
33.75,33.75,0,-4831
37.57,37.57,0,-26933
28.78,33.93,36162,0
37.65,37.65,0,-18930
32.79,32.79,0,-14839
33.94,33.94,0,-9767
56.32,56.32,0,-51023
38.59,38.59,0,-23224
33.77,33.77,26662,0
29.0,29.0,51682,0
33.52,44.83,0,-42563
29.0,29.0,8014,0
25.0,25.0,52540,0
22.84,22.84,35106,0
29.0,33.08,0,-32637
32.12,32.12,0,-6157
29.42,29.42,19710,0
29.81,29.81,3349,0
26.39,26.39,0,-27998
31.68,31.68,0,-47322
30.52,30.52,0,-10637
29.59,29.59,0,-39243
28.44,28.44,0,-32779
31.11,31.11,0,-62124
31.13,31.13,0,-43949
31.28,31.28,0,-52108
31.09,43.41,0,-1230
48.83,48.83,0,-27026
36.95,36.95,0,-35571
29.27,29.27,0,-55240
25.05,35.72,35594,0
31.09,36.32,0,-29834
31.11,31.11,0,-28850
28.53,28.53,0,-32321
27.03,44.83,0,-5010
45.39,45.39,0,-15782
36.32,36.32,0,-29406
36.32,36.32,0,-21082
36.32,36.32,0,-20928
36.32,36.32,0,-21992
32.91,32.91,0,-7997
32.92,32.92,9155,0
42.79,42.79,0,-52703
36.32,36.32,0,-7324
36.32,36.32,0,-17825
40.06,40.06,0,-23234
43.73,43.73,0,-66234
31.3,31.3,0,-41228
35.59,35.59,0,-39839
32.57,32.57,0,-46833
15.69,15.69,0,-20256
31.42,31.42,0,-27923
35.59,35.59,0,-41101
87.67,87.67,0,-109932
46.92,46.92,12763,0
31.46,31.46,0,-23262
31.49,31.49,0,-79667
145.02,145.02,0,-112806
62.73,62.73,0,-24787
43.73,43.73,0,-39853
55.1,55.1,0,-79137
47.73,47.73,0,-85227
62.73,62.73,0,-106232
67.19,67.19,0,-81675
31.36,31.36,0,-41264
31.35,31.35,0,-42352
142.02,142.02,0,-96921
49.97,49.97,0,-49985
43.73,43.73,0,-55487
42.02,42.02,0,-28351
81.96,81.96,0,-122256
43.73,43.73,0,-88871
44.35,44.35,0,-37435
27.14,27.14,7755,0
28.1,28.1,89186,0
-150.03,-150.03,89986,0
-150.03,-150.03,52432,0
-37.27,-37.27,85265,0
14.56,14.56,23138,0
24.1,24.1,44824,0
12.79,12.79,64457,0
6.25,6.25,61544,0
28.1,32.92,0,-1553
28.1,28.1,11147,0
27.03,27.03,24045,0
30.75,31.26,18274,0
24.1,24.1,19636,0
20.1,20.1,5068,0
27.03,27.03,11200,0
28.1,28.1,11686,0
30.23,30.23,0,-2547
28.1,28.1,14625,0
50.5,50.5,0,-34564
41.71,41.71,0,-29312
28.1,28.1,14247,0
28.1,28.1,12626,0
31.68,31.68,0,-2727
40.82,40.82,0,-35985
31.89,31.89,1084,0
35.59,35.59,0,-37626
32.88,32.88,0,-31851
31.92,31.92,0,-27434
44.3,44.3,0,-50225
32.83,32.83,0,-38531
31.37,31.37,0,-18450
31.0,31.0,4997,0
43.73,43.73,0,-63464
36.13,36.13,0,-39831
31.47,31.47,0,-19897
27.03,27.03,17219,0
30.78,30.78,0,-29567
31.27,31.27,0,-16793
28.43,28.43,13574,0
27.03,27.03,33908,0
28.1,28.1,0,-28164
31.13,31.13,0,-23903
30.78,30.78,0,-4339
20.1,20.1,9201,0
11.78,11.78,0,-3520
31.69,31.69,0,-24142
31.28,31.28,0,-32473
31.32,31.32,0,-90038
15.78,15.78,61675,0
